Date,Returns
2017-Nov-10,-0.028891
2017-Nov-13,-0.010000
2017-Nov-15,-0.008838
2017-Nov-16,0.019108
2017-Nov-24,0.038961
2017-Nov-30,0.011054
2017-Dec-05,0.039221
2017-Dec-06,0.025494
2017-Dec-07,-0.025104
2017-Dec-08,-0.011000
2017-Dec-11,-0.029070
2017-Dec-12,0.028378
2017-Dec-18,-0.049871
2017-Dec-19,-0.038149
2017-Dec-20,-0.001406
2017-Dec-21,0.033803
2017-Dec-22,-0.049864
2017-Dec-26,0.035274
2017-Dec-27,-0.025208
2017-Dec-28,0.023018
2017-Dec-29,-0.011944
2018-Jan-02,0.032562
2018-Jan-04,-0.015214
2018-Jan-05,0.049157
2018-Jan-10,-0.003446
2018-Jan-11,-0.003724
2018-Jan-12,-0.049933
2018-Jan-16,-0.027825
2018-Jan-18,-0.031512
2018-Jan-19,0.007463
2018-Jan-22,0.007407
2018-Jan-23,-0.011176
2018-Jan-24,0.005354
2018-Jan-25,-0.006509
2018-Jan-26,0.012507
2018-Jan-29,0.014706
2018-Jan-30,-0.046957
2018-Jan-31,0.003650
2018-Feb-01,-0.003636
2018-Feb-02,0.012774
2018-Feb-06,0.006006
2018-Feb-07,0.000000
2018-Feb-08,0.014925
2018-Feb-09,0.014706
2018-Feb-12,0.005507
2018-Feb-13,-0.005477
2018-Feb-15,0.000290
2018-Feb-16,-0.014778
2018-Feb-19,0.014706
2018-Feb-21,0.021942
2018-Feb-22,0.000588
2018-Feb-23,-0.004703
2018-Mar-02,0.000000
2018-Mar-05,0.000000
2018-Mar-06,-0.008824
2018-Mar-07,-0.005638
2018-Mar-08,-0.012235
2018-Mar-09,-0.026586
2018-Mar-12,0.024209
2018-Mar-13,0.017879
2018-Mar-16,0.019649
2018-Mar-19,-0.014599
2018-Mar-20,-0.004444
2018-Mar-21,-0.017857
2018-Mar-22,0.000000
2018-Mar-26,0.023636
2018-Mar-27,0.004440
2018-Mar-29,0.012655
2018-Mar-30,0.024438
2018-Apr-02,0.002982
2018-Apr-03,-0.009459
2018-Apr-04,0.009550
2018-Apr-05,-0.027027
2018-Apr-06,-0.011667
2018-Apr-10,0.013158
2018-Apr-11,0.010011
2018-Apr-13,-0.008840
2018-Apr-16,0.000000
2018-Apr-17,0.050000
2018-Apr-19,0.029344
2018-Apr-20,-0.037259
2018-Apr-23,0.044416
2018-Apr-26,-0.023003
2018-Apr-27,0.022785
2018-May-02,0.014851
2018-May-03,-0.018293
2018-May-04,-0.006211
2018-May-07,0.025000
2018-May-08,-0.036585
2018-May-09,-0.012658
2018-May-10,0.025641
2018-May-11,0.000000
2018-May-14,-0.035000
2018-May-15,-0.008031
2018-May-16,0.011752
2018-May-18,0.006711
2018-May-21,-0.035897
2018-May-22,-0.029255
2018-May-23,0.013699
2018-May-24,0.000000
2018-May-28,0.038082
2018-May-29,0.021378
2018-May-30,0.049871
2018-May-31,0.049963
2018-Jun-01,0.049930
2018-Jun-05,0.027269
2018-Jun-06,0.003398
2018-Jun-07,-0.021164
2018-Jun-12,-0.027027
2018-Jun-13,-0.001111
2018-Jun-14,-0.021135
2018-Jun-19,-0.022727
2018-Jun-20,-0.040698
2018-Jun-21,-0.013333
2018-Jun-22,-0.031204
2018-Jun-25,-0.044890
2018-Jun-26,0.043016
2018-Jun-27,0.049898
2018-Jun-28,-0.005820
2018-Jun-29,-0.012195
2018-Jul-02,-0.024691
2018-Jul-04,-0.012658
2018-Jul-09,0.000000
2018-Jul-11,0.012821
2018-Jul-12,-0.012658
2018-Jul-13,0.048462
2018-Jul-16,-0.024211
2018-Jul-17,0.002506
2018-Jul-18,0.043000
2018-Jul-19,0.006711
2018-Jul-20,0.000000
2018-Jul-24,-0.000714
2018-Jul-26,-0.002859
2018-Jul-27,0.027240
2018-Jul-30,-0.032333
2018-Jul-31,-0.014423
2018-Aug-01,0.000000
2018-Aug-02,0.000000
2018-Aug-03,0.000000
2018-Aug-06,0.000000
2018-Aug-07,-0.012195
2018-Aug-08,-0.011605
2018-Aug-09,-0.006995
2018-Aug-10,0.006289
2018-Aug-13,0.000000
2018-Aug-15,0.002500
2018-Aug-16,0.022444
2018-Aug-17,-0.024390
2018-Aug-27,0.006250
2018-Aug-28,0.018634
2018-Aug-29,0.000000
2018-Aug-30,0.004878
2018-Aug-31,0.021845
2018-Sep-07,-0.000244
2018-Sep-12,-0.023750
2018-Sep-14,0.037132
2018-Sep-18,-0.012346
2018-Sep-24,-0.006250
2018-Oct-01,-0.047799
2018-Oct-03,-0.022457
2018-Oct-08,-0.040541
2018-Oct-09,0.042254
2018-Oct-12,-0.027027
2018-Oct-15,0.035000
2018-Oct-17,0.019860
2018-Oct-18,-0.044211
2018-Oct-19,0.049835
2018-Oct-24,0.062156
2018-Oct-25,-0.012346
2018-Oct-29,-0.010875
2018-Oct-30,-0.000250
2018-Nov-01,-0.000250
2018-Nov-02,0.000250
2018-Nov-05,0.024744
2018-Nov-06,-0.024390
2018-Nov-07,0.000000
2018-Nov-09,-0.027500
2018-Nov-12,0.002571
2018-Nov-15,0.025641
2018-Nov-16,-0.025000
2018-Nov-19,0.001026
2018-Nov-20,-0.021004
2018-Nov-22,0.007326
2018-Nov-23,-0.012987
2018-Nov-26,0.005526
2018-Nov-27,-0.002879
2018-Nov-28,0.000262
2018-Nov-29,0.023353
2018-Dec-04,0.049919
2018-Dec-05,-0.016962
2018-Dec-06,-0.006536
2018-Dec-07,-0.000526
2018-Dec-10,0.013691
2018-Dec-11,-0.017403
2018-Dec-12,-0.021940
2018-Dec-13,-0.024054
2018-Dec-18,0.000000
2018-Dec-19,0.001111
2018-Dec-20,-0.006937
2018-Dec-26,0.017568
2018-Dec-27,-0.003984
2018-Dec-28,-0.000267
2018-Dec-31,-0.013070
2019-Jan-07,0.002446
2019-Jan-08,0.002982
2019-Jan-14,-0.028571
2019-Jan-15,0.005882
2019-Jan-17,-0.007194
2019-Jan-18,0.000000
2019-Jan-21,-0.023478
2019-Jan-22,0.006233
2019-Jan-23,0.023009
2019-Jan-24,0.002018
2019-Jan-28,0.050000
2019-Jan-29,0.030354
2019-Jan-30,0.000000
2019-Jan-31,0.000000
2019-Feb-04,-0.002156
2019-Feb-06,0.004862
2019-Feb-07,-0.005108
2019-Feb-08,-0.000270
2019-Feb-12,-0.027290
2019-Feb-13,0.006944
2019-Feb-14,0.000000
2019-Feb-18,-0.049379
2019-Feb-19,0.049913
2019-Feb-26,-0.027778
2019-Feb-27,-0.014286
2019-Mar-01,-0.038857
2019-Mar-07,-0.005045
2019-Mar-14,-0.014085
2019-Mar-15,-0.027429
2019-Mar-20,-0.004113
2019-Mar-22,0.000000
2019-Mar-27,0.029851
2019-Apr-09,-0.014925
2019-Apr-10,0.000000
2019-Apr-12,0.015152
2019-Apr-16,-0.010448
2019-Apr-26,-0.000303
2019-Apr-29,0.000000
2019-May-09,-0.015450
2019-May-10,0.015077
2019-May-14,0.036683
2019-May-15,-0.045538
2019-May-20,0.049323
2019-May-21,-0.049770
2019-May-22,0.037181
2019-May-23,-0.018080
2019-May-24,0.025397
2019-May-28,0.006192
2019-Jun-11,0.000000
2019-Jun-12,0.030596
2019-Jun-13,0.028125
2019-Jun-14,-0.003040
2019-Jun-17,-0.048780
2019-Jun-20,0.009615
2019-Jun-26,-0.071517
2019-Jun-28,-0.009670
2019-Jul-01,-0.020202
2019-Jul-03,0.030928
2019-Jul-08,-0.016667
2019-Jul-12,-0.032787
2019-Jul-15,0.033898
2019-Jul-18,0.014662
2019-Jul-29,-0.019095
2019-Jul-30,-0.001025
2019-Jul-31,0.022222
2019-Aug-07,-0.031720
2019-Aug-16,0.007934
2019-Aug-19,0.000000
2019-Aug-20,-0.016071
2019-Aug-21,0.000000
2019-Aug-22,0.000000
2019-Aug-23,-0.015000
2019-Aug-28,0.038852
2019-Sep-11,0.049537
2019-Sep-17,0.023013
2019-Sep-19,0.001379
2019-Sep-20,0.015840
2019-Sep-23,0.000000
2019-Sep-25,0.025862
2019-Oct-01,-0.003436
2019-Oct-03,0.000345
2019-Oct-09,0.014199
2019-Oct-10,0.025333
2019-Oct-11,-0.011704
2019-Oct-14,0.000658
2019-Oct-15,0.002630
2019-Oct-18,-0.006406
2019-Oct-21,-0.017501
2019-Oct-22,0.048750
2019-Oct-23,-0.004470
2019-Oct-24,-0.012272
2019-Oct-25,-0.003030
2019-Oct-28,0.002736
2019-Oct-29,-0.014853
2019-Oct-30,-0.000923
2019-Nov-01,0.006160
2019-Nov-04,0.002449
2019-Nov-06,0.000000
2019-Nov-07,0.057273
2019-Nov-08,0.000000
2019-Nov-11,0.049871
2019-Nov-12,0.010101
2019-Nov-13,0.000000
2019-Nov-14,0.013514
2019-Nov-15,0.004000
2019-Nov-18,-0.021248
2019-Nov-19,0.004071
2019-Nov-20,-0.020811
2019-Nov-21,0.019321
2019-Nov-22,0.004333
2019-Nov-25,0.019143
2019-Nov-26,-0.021164
2019-Nov-27,0.001081
2019-Nov-28,0.025918
2019-Nov-29,-0.005263
2019-Dec-02,0.002646
2019-Dec-03,0.002639
2019-Dec-04,0.036842
2019-Dec-05,0.027665
2019-Dec-06,-0.000988
2019-Dec-09,-0.011125
2019-Dec-10,-0.000500
2019-Dec-11,0.012506
2019-Dec-12,0.031621
2019-Dec-16,-0.012413
2019-Dec-17,-0.007493
2019-Dec-18,-0.048709
2019-Dec-19,-0.049923
2019-Dec-20,0.010509
2019-Dec-24,0.024575
2019-Dec-30,0.026577
2020-Jan-01,-0.006536
2020-Jan-02,0.013158
2020-Jan-03,-0.014545
2020-Jan-06,-0.023722
2020-Jan-07,0.022948
2020-Jan-09,0.016918
2020-Jan-10,-0.078243
2020-Jan-13,-0.012972
2020-Jan-14,-0.027429
2020-Jan-15,-0.001175
2020-Jan-16,-0.002941
2020-Jan-17,-0.011799
2020-Jan-20,-0.014925
2020-Jan-21,0.015152
2020-Jan-22,0.010149
2020-Jan-23,-0.004137
2020-Jan-24,0.007715
2020-Jan-27,-0.027385
2020-Jan-28,0.000000
2020-Jan-29,-0.000606
2020-Jan-31,-0.004160
2020-Feb-06,-0.005758
2020-Feb-11,-0.016185
2020-Feb-12,0.023548
2020-Feb-13,0.003152
2020-Feb-19,0.016129
2020-Feb-24,-0.024390
2020-Feb-27,-0.020000
2020-Feb-28,-0.027105
2020-Mar-02,0.016060
2020-Mar-03,-0.003548
2020-Mar-05,0.009772
2020-Mar-11,0.000000
2020-Mar-12,0.000000
2020-Mar-30,0.000000
2020-Apr-01,0.049434
2020-Apr-09,-0.017241
2020-Apr-13,-0.034737
2020-Apr-15,0.035987
2020-Apr-24,0.035714
2020-May-04,0.014861
2020-May-07,-0.001996
2020-May-14,0.020000
2020-May-21,0.013978
2020-May-29,0.074879
2020-Jun-01,0.012734
2020-Jun-02,-0.019231
2020-Jun-03,0.023756
2020-Jun-04,0.005893
2020-Jun-08,-0.012672
2020-Jun-09,-0.017743
2020-Jun-10,-0.037663
2020-Jun-11,0.018770
2020-Jun-12,-0.022736
2020-Jun-15,0.005616
2020-Jun-16,0.005983
2020-Jun-18,-0.002394
2020-Jun-22,0.027135
2020-Jun-24,-0.016012
2020-Jun-26,0.008234
2020-Jun-29,0.034521
2020-Jun-30,0.058486
2020-Jul-02,0.074707
2020-Jul-03,0.066397
2020-Jul-06,-0.017539
2020-Jul-07,-0.017852
2020-Jul-08,-0.016662
2020-Jul-09,-0.014171
2020-Jul-10,-0.004687
2020-Jul-13,0.015699
2020-Jul-15,-0.016902
2020-Jul-16,-0.007502
2020-Jul-17,0.001575
2020-Jul-20,0.022013
2020-Jul-21,0.000000
2020-Jul-23,-0.008239
2020-Jul-24,0.003385
2020-Jul-27,0.012879
2020-Jul-28,0.029973
2020-Jul-29,0.003821
2020-Jul-30,0.040117
2020-Aug-03,0.009291
2020-Aug-04,0.006974
2020-Aug-07,0.002222
